,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,"['2_2491450185_Integrata', None, None, None, None]","[None, '55_2491450185_Goldman Sachs', '56_2491450185_Goldman Sachs', '46_2491450021_Goldman Sachs', '46_2491450107_Goldman Sachs']","[1860151371, 1860151572, 1860151579, 1860084839, 1860133965]","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
1,"['22_2491430302_Integrata', '1_2491450185_Integrata', None, None, None, None]","[None, None, '51_2491450185_Goldman Sachs', '54_2491450185_Goldman Sachs', '44_2491450021_Goldman Sachs', '44_2491450107_Goldman Sachs']","[1860079816, 1860151368, 1860151541, 1860151564, 1860084820, 1860133931]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
2,"['3_2491450185_Integrata', None, None, None]","[None, '57_2491450185_Goldman Sachs', '45_2491450021_Goldman Sachs', '45_2491450107_Goldman Sachs']","[1860151374, 1860151588, 1860084829, 1860133949]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
3,"['18_2491450185_Integrata', '106_2491450146_Integrata', '105_2491450146_Integrata', '19_2491450185_Integrata', '20_2491450185_Integrata', None, None, None, None]","[None, None, None, None, None, '293_2491450185_Goldman Sachs', '75_2491450021_Goldman Sachs', '75_2491450107_Goldman Sachs', '285_2491450185_Goldman Sachs']","[1860151417, 1860150192, 1860150183, 1860151467, 1860151466, 1860151954, 1860084894, 1860134013, 1860151910]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
4,"['2_2491430080_Integrata', '21_2491450185_Integrata', None, None, None]","[None, None, '357_2491450185_Goldman Sachs', '73_2491450107_Goldman Sachs', '73_2491450021_Goldman Sachs']","[1859922132, 1860151419, 1860151952, 1860133978, 1860084871]","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
5,"['3_2491430080_Integrata', None, None]","[None, '341_2491450185_Goldman Sachs', '345_2491450185_Goldman Sachs']","[1859922137, 1860151934, 1860151965]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
6,"['83_2491430302_Integrata', '81_2491450011_Integrata', None, None]","[None, None, '439_2491450185_Goldman Sachs', '437_2491450185_Goldman Sachs']","[1860079845, 1860083410, 1860151984, 1860151969]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
7,"['136_2491426012_Integrata', None, None]","[None, '487_2491450185_Goldman Sachs', '486_2491450185_Goldman Sachs']","[1859876826, 1860152023, 1860152022]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
8,"[None, None, None, None, None, None, None, None, None, '139_2491430290_Integrata', '121_2491450185_Integrata']","['151_2491430290_Goldman Sachs', '143_2491430290_Goldman Sachs', '147_2491430290_Goldman Sachs', '98_2491450185_Goldman Sachs', '152_2491430302_Goldman Sachs', '155_2491430302_Goldman Sachs', '144_2491430290_Goldman Sachs', '107_2491450224_Goldman Sachs', '107_2491450221_Goldman Sachs', '150_2491430290_Goldman Sachs', '241_2491450185_Goldman Sachs']","[1860076274, 1860076595, 1860076587, 1860151679, 1860079895, 1860079911, 1860076691, 1860175422, 1860174459, 1860076277, 1860151186]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'SMB', 'SMB']",UMR,UMR,match,match,Goldman Sachs
9,"['92_2491430283_Integrata', None, None, None, None, None]","[None, '89_2491430283_Goldman Sachs', '113_2491450011_Goldman Sachs', '60_2491380309_Goldman Sachs', '60_2491400026_Goldman Sachs', '60_2491380301_Goldman Sachs']","[1860075382, 1860075322, 1860083449, 1859622614, 1859744175, 1859622073]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
