,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
92,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS
125,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS
129,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS
283,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS
358,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS
804,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS
829,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS
861,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS
916,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS
918,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS
1040,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS
1131,,25_2491445709_UBS,2061119224,CNF,UCB,Close,Close,,UBS
1468,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS
1543,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS
1628,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS
1659,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS
1783,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS
1803,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS
1855,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS
1881,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS
2146,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS
2200,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS
2233,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS
2239,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS
2269,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS
2308,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS
2360,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS
2410,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS
2437,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS
2544,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS
2555,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS
2581,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS
2624,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS
2657,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS
2664,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS
2816,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS
2841,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS
2862,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS
2879,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS
2897,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS
2956,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS
3233,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS
3380,,160_2491156763_UBS,1677285790,OB,UCB,Close,Close,,UBS
