,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS,1246012736,1246012736,2491470213,393227302,2021-08-12
1,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS,1787477081,1787477081,2491470213,393227302,2021-08-12
2,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS,1892570162,1892570162,2491470213,393227302,2021-08-12
3,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS,1947006083,1947006083,2491470213,393227302,2021-08-12
4,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS,1139539514,1139539514,2491470213,393227302,2021-08-12
5,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS,1677285638,1677285638,2491470213,393227302,2021-08-12
6,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS,1453049490,1453049490,2491470213,393227302,2021-08-12
7,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS,1453049488,1453049488,2491470213,393227302,2021-08-12
8,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS,2008157589,2008157589,2491470213,393227302,2021-08-12
9,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS,1191199776,1191199776,2491470213,393227302,2021-08-12
10,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS,1947006080,1947006080,2491470213,393227302,2021-08-12
11,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS,2058655905,2058655905,2491470213,393227302,2021-08-12
12,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS,1620407392,1620407392,2491470213,393227302,2021-08-12
13,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS,1837024351,1837024351,2491470213,393227302,2021-08-12
14,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS,1453049486,1453049486,2491470213,393227302,2021-08-12
15,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS,1677285635,1677285635,2491470213,393227302,2021-08-12
16,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS,1566187565,1566187565,2491470213,393227302,2021-08-12
17,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS,1837024350,1837024350,2491470213,393227302,2021-08-12
18,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS,1620407396,1620407396,2491470213,393227302,2021-08-12
19,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS,1947006082,1947006082,2491470213,393227302,2021-08-12
20,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS,1729611502,1729611502,2491470213,393227302,2021-08-12
21,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS,1401786064,1401786064,2491470213,393227302,2021-08-12
22,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS,1453049489,1453049489,2491470213,393227302,2021-08-12
23,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS,1787477082,1787477082,2491470213,393227302,2021-08-12
24,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS,1677285640,1677285640,2491470213,393227302,2021-08-12
25,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS,1401786069,1401786069,2491470213,393227302,2021-08-12
26,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS,2058655904,2058655904,2491470213,393227302,2021-08-12
27,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS,1892570163,1892570163,2491470213,393227302,2021-08-12
28,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS,1246012730,1246012730,2491470213,393227302,2021-08-12
29,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS,1677285639,1677285639,2491470213,393227302,2021-08-12
30,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS,1927388766,1927388766,2491470213,393227302,2021-08-12
31,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS,1922304582,1922304582,2491470213,393227302,2021-08-12
32,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS,1834529764,1834529764,2491470213,393227302,2021-08-12
33,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS,1854343913,1854343913,2491470213,393227302,2021-08-12
34,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS,1139539515,1139539515,2491470213,393227302,2021-08-12
35,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS,1566187563,1566187563,2491470213,393227302,2021-08-12
36,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS,1837024349,1837024349,2491470213,393227302,2021-08-12
37,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS,1191199782,1191199782,2491470213,393227302,2021-08-12
38,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS,1729611507,1729611507,2491470213,393227302,2021-08-12
39,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS,1510371605,1510371605,2491470213,393227302,2021-08-12
40,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS,1510371606,1510371606,2491470213,393227302,2021-08-12
41,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS,1947006081,1947006081,2491470213,393227302,2021-08-12
42,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS,2006721619,2006721619,2491470213,393227302,2021-08-12
43,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS,2006721615,2006721615,2491470213,393227302,2021-08-12
44,,1_2491470213_UBS,1860416018,OB,UCB,Close,Close,,UBS,1860416018,1860416018,2491470213,393227302,2021-08-12
45,,2_2491470213_UBS,1860416020,OB,UCB,Close,Close,,UBS,1860416020,1860416020,2491470213,393227302,2021-08-12
46,,6_2491470213_UBS,1860416027,OB,UCB,Close,Close,,UBS,1860416027,1860416027,2491470213,393227302,2021-08-12
47,,11_2491470213_UBS,1860416028,OB,UCB,Close,Close,,UBS,1860416028,1860416028,2491470213,393227302,2021-08-12
48,,7_2491470213_UBS,1860416030,OB,UCB,Close,Close,,UBS,1860416030,1860416030,2491470213,393227302,2021-08-12
