,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
3042,127_2491415855_Integrata,,2024031954,OB,UCB,Close,Close,,UBS
3043,11_2491336929_Integrata,,1917135335,OB,UCB,Close,Close,,UBS
3046,105_2491247640_Integrata,,1799286258,OB,UCB,Close,Close,,UBS
3047,6_2491334289_Integrata,,1911736959,OB,UCB,Close,Close,,UBS
3048,155_2491291956_Integrata,,1856457001,OB,UCB,Close,Close,,UBS
3049,136_249423409_Integrata,,609276134,OB,UCB,Close,Close,,UBS
3050,153_2491336929_Integrata,,1917135303,OB,UCB,Close,Close,,UBS
3051,154_2491291956_Integrata,,1856456998,OB,UCB,Close,Close,,UBS
3052,37_2491247640_Integrata,,1799286244,OB,UCB,Close,Close,,UBS
3053,130_2491415855_Integrata,,2024031948,OB,UCB,Close,Close,,UBS
3054,9_249423409_Integrata,,609276089,OB,UCB,Close,Close,,UBS
3055,245_2491247640_Integrata,,1799286271,OB,UCB,Close,Close,,UBS
3056,127_2491458424_Integrata,,2077976978,OB,UCB,Close,Close,,UBS
3057,111_2491334289_Integrata,,1911736984,OB,UCB,Close,Close,,UBS
3058,125_2491415855_Integrata,,2024031944,OB,UCB,Close,Close,,UBS
3059,128_2491458424_Integrata,,2077976981,OB,UCB,Close,Close,,UBS
3060,10_2491336929_Integrata,,1917135322,OB,UCB,Close,Close,,UBS
3061,11_2491291956_Integrata,,1856456969,OB,UCB,Close,Close,,UBS
3062,7_2491458424_Integrata,,2077976943,OB,UCB,Close,Close,,UBS
3063,5_2491334289_Integrata,,1911736911,OB,UCB,Close,Close,,UBS
3064,5_2491415855_Integrata,,2024031934,OB,UCB,Close,Close,,UBS
3065,36_2491415855_Integrata,,2024031964,OB,UCB,Close,Close,,UBS
3066,12_2491376213_Integrata,,1973816336,OB,UCB,Close,Close,,UBS
3067,6_2491265028_Integrata,,1821295288,OB,UCB,Close,Close,,UBS
3068,13_2491458424_Integrata,,2077976966,OB,UCB,Close,Close,,UBS
3069,10_2491415855_Integrata,,2024031953,OB,UCB,Close,Close,,UBS
3070,113_2491334289_Integrata,,1911736989,OB,UCB,Close,Close,,UBS
3071,124_2491458424_Integrata,,2077976974,OB,UCB,Close,Close,,UBS
3072,130_2491458424_Integrata,,2077976984,OB,UCB,Close,Close,,UBS
3073,12_2491291956_Integrata,,1856456975,OB,UCB,Close,Close,,UBS
3074,11_2491458424_Integrata,,2077976962,OB,UCB,Close,Close,,UBS
3075,128_2491415855_Integrata,,2024031959,OB,UCB,Close,Close,,UBS
3076,38_2491374410_Integrata,,1971118084,OB,UCB,Close,Close,,UBS
3077,8_2491299117_Integrata,,1866144962,OB,UCB,Close,Close,,UBS
3078,157_2491291956_Integrata,,1856457005,OB,UCB,Close,Close,,UBS
3079,11_2491334289_Integrata,,1911736971,OB,UCB,Close,Close,,UBS
3080,17_2491415855_Integrata,,2024031958,OB,UCB,Close,Close,,UBS
3081,152_2491291956_Integrata,,1856456993,OB,UCB,Close,Close,,UBS
3082,33_2491247640_Integrata,,1799286223,OB,UCB,Close,Close,,UBS
3083,9_2491291956_Integrata,,1856456965,OB,UCB,Close,Close,,UBS
3084,10_2491458424_Integrata,,2077976959,OB,UCB,Close,Close,,UBS
3086,7_2491334289_Integrata,,1911736962,OB,UCB,Close,Close,,UBS
3087,53_2491291956_Integrata,,1856456982,OB,UCB,Close,Close,,UBS
3088,112_2491334289_Integrata,,1911736987,OB,UCB,Close,Close,,UBS
3089,7_2491415855_Integrata,,2024031943,OB,UCB,Close,Close,,UBS
3090,8_2491415855_Integrata,,2024031949,OB,UCB,Close,Close,,UBS
3091,241_2491247640_Integrata,,1799286264,OB,UCB,Close,Close,,UBS
3092,41_249726586_Integrata,,1107408334,OB,UCB,Close,Close,,UBS
3093,14_2491291956_Integrata,,1856456978,OB,UCB,Close,Close,,UBS
3096,114_2491374410_Integrata,,1971118095,OB,UCB,Close,Close,,UBS
3105,4_2491305159_Integrata,,1873466204,OB,UCB,Close,Close,,UBS
3108,73_249939930_Integrata,,1391037431,OB,UCB,Close,Close,,UBS
